Model,Dataset,Ranker,Oracle,QueryID,NDCG@10,Comparisons,AvgPromptTokens
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,141630,0.26188,1410,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,156498,0.0,1290,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,169208,0.17169,1380,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,174463,0.44535,1824,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,23849,0.05368,1728,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,258062,0.41572,2088,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,324585,0.22009,1470,103.88571428571429
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,330975,0.20599,1332,113.19969969969969
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,332593,0.23091,1296,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,336901,0.0,1248,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,390360,0.22304,1626,84.81672816728167
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,405163,0.30634,2172,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,42255,0.44084,1482,103.6221322537112
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,47210,0.26195,1188,144.04713804713805
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,555530,0.51595,1998,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,583468,0.22009,1752,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,640502,0.64931,2484,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,67316,0.2421,1686,92.00355871886121
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,673670,0.15337,1356,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,701453,0.25754,1236,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,730539,0.3828,1476,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,768208,0.22264,1398,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,877809,0.28696,1524,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,911232,0.0,1272,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,914916,0.17916,1584,93.36868686868686
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,938400,0.13013,1506,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,940547,0.31253,1626,0.0
qwen3-0.6b,dl-2020,prp sort (classic),bidirectional,997622,0.06749,1590,93.46163522012579
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1030303,0.32712,615,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1037496,0.32573,645,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1043135,0.23005,630,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1051399,0.09436,801,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1064670,0.32217,720,91.13888888888889
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1071750,0.16103,597,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1105792,0.33902,705,98.83120567375886
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1106979,0.1866,573,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1108651,0.31354,1170,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1109707,0.3315,1128,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1110678,0.14074,705,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1113256,0.23575,525,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1115210,0.1303,774,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1116380,0.0,807,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1121353,0.20778,861,86.17073170731707
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1122767,0.22995,612,0.0
qwen3-0.6b,dl-2020,prp sort (classic),sampling,1127540,0.2421,579,109.96545768566494
